FROM,TO,Heavy_Trucks,Light_Trucks,Medium_Trucks
Alexandria,Alexandria,2395.8932663168,6580.07843138806,10798.8434621249
Alexandria,Anne Arundel,73.7723881470113,260.743878769874,359.732760058565
Alexandria,Arlington,339.181462503614,236.520351361075,650.247354334533
Alexandria,Calvert,108.6065679995,722.056429386255,500.715617603155
Alexandria,Carroll,24.076060120693,112.087291517938,109.643697055508
Alexandria,Charles,168.222980029113,66.5192955996598,182.470667000798
Alexandria,Clarke,0.00525354758526055,0,0
Alexandria,District of Columbia,1045.19595636886,3890.74642664245,3653.90400019046
Alexandria,External,2.96200795469114,5.42287453657461,17.7847987575456
Alexandria,Fairfax,4080.18786856419,3556.78947247986,5648.18612893362
Alexandria,Fauquier,0.450958754272319,5.70020034167966,4.12700854986906
Alexandria,Frederick,90.0306590118759,353.677824984829,380.54368117531
Alexandria,Fredericksburg,0.423990867037386,0.644329178386624,1.61518437415361
Alexandria,Howard,99.7652091289656,168.061011163136,231.499668441789
Alexandria,Jefferson,0.0380162324469477,1.05298924349998,0.451994225311604
Alexandria,King George,0.873512048851827,1.40976172312546,4.40287044644356
Alexandria,Loudoun,62.5002880351979,212.884079512814,184.048030021095
Alexandria,Montgomery,92.7645002852281,60.7451445827311,107.081133849167
Alexandria,Prince George's,326.284212532647,896.440928334555,1157.26396312426
Alexandria,Prince William,66.2704030902387,186.987644076349,134.17483618107
Alexandria,Spotsylvania,7.47767602270169,3.45160292691656,34.0217188264344
Alexandria,St. Mary's,16.307448749424,27.1029022894452,74.1314990945733
Alexandria,Stafford,45.3843522776943,14.3544940162642,26.715832478624
Anne Arundel,Alexandria,199.016115243491,200.640995580822,453.334785000206
Anne Arundel,Anne Arundel,863.24252997361,4914.02657143072,5202.08785230408
Anne Arundel,Arlington,77.8067753906261,53.1775321452345,124.970486225487
Anne Arundel,Calvert,130.82346558506,504.101633387801,704.630948646697
Anne Arundel,Carroll,165.971282798257,504.445812856281,443.26830143673
Anne Arundel,Charles,317.010021988885,961.853396978212,1298.47629206975
Anne Arundel,Clarke,0.00356198153597296,0,0.0738121196627617
Anne Arundel,District of Columbia,384.647440500374,1835.89467284739,1882.19774399714
Anne Arundel,External,5.05321855391255,22.7148998263086,37.2510816541586
Anne Arundel,Fairfax,1640.36328834371,1277.11078737548,2031.00805906762
Anne Arundel,Fauquier,0.0691292438474553,4.3164584860263,4.8161511272192
Anne Arundel,Frederick,27.9746482548161,371.497301600333,486.166199055275
Anne Arundel,Fredericksburg,0.0511550160729669,4.23910951657442,1.91422941753352
Anne Arundel,Howard,55.8024413874083,237.769858160856,387.019775891821
Anne Arundel,Jefferson,0.0371445548042923,0.359221973943841,0.0586863532662392
Anne Arundel,King George,0.616182741561786,2.15752267171477,7.68626715768987
Anne Arundel,Loudoun,56.849131651062,903.283472661914,976.090921304876
Anne Arundel,Montgomery,7.14657118675381,142.719697113549,67.3162512422319
Anne Arundel,Prince George's,165.37876412907,1719.74355122656,1340.95023521505
